model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
llama3.3:70b,between_contexts,1,1,exposed,hidden,998,2024-09-24,mix,True,0,0,0,0,0.0,0.003484090909985693,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,999,2024-09-25,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1000,2024-09-26,mix,True,0,0,0,0,0.0,0.39591679584181994,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1001,2024-09-27,mix,True,0,0,0,0,0.0,0.1840065761330404,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1002,2024-09-28,mix,True,0,0,0,0,0.0,0.064345561186132,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1003,2024-09-29,bull,True,1,1,0,-1,0.0,0.07890832309743634,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1004,2024-09-30,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1005,2024-10-01,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1006,2024-10-02,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1007,2024-10-03,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1008,2024-10-04,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1009,2024-10-05,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1010,2024-10-06,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1011,2024-10-07,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1012,2024-10-08,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1013,2024-10-09,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1014,2024-10-10,mix,True,0,0,0,0,0.0,0.48491524528047725,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1015,2024-10-11,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1016,2024-10-12,mix,True,0,0,0,0,0.0,0.39691532805354945,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1017,2024-10-13,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1018,2024-10-14,mix,True,0,0,0,0,0.0,0.10999999999999999,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1019,2024-10-15,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1020,2024-10-16,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1021,2024-10-17,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1022,2024-10-18,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1023,2024-10-19,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1024,2024-10-20,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1025,2024-10-21,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1026,2024-10-22,mix,True,0,0,0,0,0.0,0.3151879204575525,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1027,2024-10-23,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1028,2024-10-24,mix,True,0,0,0,0,0.0,0.13207037996587978,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1029,2024-10-25,mix,True,0,0,0,0,0.0,0.36928356038984755,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1030,2024-10-26,mix,True,0,0,0,0,0.0,0.2373628417280753,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1031,2024-10-27,mix,True,0,0,0,0,0.0,0.1902163835772358,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1032,2024-10-28,mix,True,0,0,0,0,0.0,0.019067009538819568,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1033,2024-10-29,bull,True,0,0,0,0,0.0,2.714397844116867e-05,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1034,2024-10-30,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1035,2024-10-31,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1036,2024-11-01,bull,True,0,0,0,0,0.0,0.12803734212305218,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1037,2024-11-02,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1038,2024-11-03,mix,True,0,0,0,0,0.0,0.013502906942240211,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1039,2024-11-04,mix,True,0,0,0,0,0.0,0.14243942800254472,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1040,2024-11-05,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1041,2024-11-06,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1042,2024-11-07,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1043,2024-11-08,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1044,2024-11-09,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1045,2024-11-10,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1046,2024-11-11,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1047,2024-11-12,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1048,2024-11-13,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1049,2024-11-14,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1050,2024-11-15,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1051,2024-11-16,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1052,2024-11-17,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1053,2024-11-18,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1054,2024-11-19,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1055,2024-11-20,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1056,2024-11-21,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1057,2024-11-22,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1058,2024-11-23,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1059,2024-11-24,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1060,2024-11-25,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1061,2024-11-26,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1062,2024-11-27,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1063,2024-11-28,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1064,2024-11-29,bull,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1065,2024-11-30,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1066,2024-12-01,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1067,2024-12-02,bull,True,1,1,0,1,0.0,0.49999626744061965,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1068,2024-12-03,bull,True,1,1,0,1,0.0,0.4999973557168792,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1069,2024-12-04,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1070,2024-12-05,bull,True,1,1,0,1,0.0,0.4999929740383132,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1071,2024-12-06,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1072,2024-12-07,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1073,2024-12-08,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1074,2024-12-09,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1075,2024-12-10,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1076,2024-12-11,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1077,2024-12-12,bull,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1078,2024-12-13,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1079,2024-12-14,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1080,2024-12-15,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1081,2024-12-16,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1082,2024-12-17,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1083,2024-12-18,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1084,2024-12-19,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1085,2024-12-20,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1086,2024-12-21,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1087,2024-12-22,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1088,2024-12-23,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1089,2024-12-24,bull,True,1,1,0,-1,0.0,0.4936345874314636,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1090,2024-12-25,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1091,2024-12-26,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1092,2024-12-27,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1093,2024-12-28,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1094,2024-12-29,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1095,2024-12-30,bull,True,0,0,0,0,0.0,0.09999999999999998,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1096,2024-12-31,bull,True,0,0,0,0,0.0,0.06999999999999995,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1097,2025-01-01,bull,True,0,0,0,0,0.0,0.050000000000000044,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1098,2025-01-02,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1099,2025-01-03,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1100,2025-01-04,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1101,2025-01-05,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1102,2025-01-06,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1103,2025-01-07,bull,True,0,0,0,0,0.0,0.09999999999999998,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1104,2025-01-08,bull,True,0,0,0,0,0.0,0.12679351420517815,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1105,2025-01-09,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1106,2025-01-10,mix,True,0,0,0,0,0.0,0.18560010579045527,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1107,2025-01-11,mix,True,0,0,0,0,0.0,0.024846858053747867,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1108,2025-01-12,mix,True,0,0,0,0,0.0,0.008637456991981485,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1109,2025-01-13,bull,True,0,0,0,0,0.0,0.13043528864893994,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1110,2025-01-14,bull,True,0,0,0,0,0.0,0.12348493448178877,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1111,2025-01-15,bull,True,0,0,0,0,0.0,0.09999999999999998,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1112,2025-01-16,bull,True,0,0,0,0,0.0,0.06999999999999995,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1113,2025-01-17,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1114,2025-01-18,bull,True,0,0,0,0,0.0,3.205075272794122e-05,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1115,2025-01-19,bull,True,0,0,0,0,0.0,0.10871895398191911,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1116,2025-01-20,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1117,2025-01-21,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1118,2025-01-22,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1119,2025-01-23,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1120,2025-01-24,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1121,2025-01-25,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1122,2025-01-26,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1123,2025-01-27,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1124,2025-01-28,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1125,2025-01-29,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1126,2025-01-30,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1127,2025-01-31,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1128,2025-02-01,mix,True,0,0,0,0,0.0,0.053928060511478804,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1129,2025-02-02,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1130,2025-02-03,mix,True,0,0,0,0,0.0,0.1808922491398487,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1131,2025-02-04,mix,True,0,0,0,0,0.0,0.022131669450672464,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1132,2025-02-05,mix,True,0,0,0,0,0.0,0.2885975356215382,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1133,2025-02-06,mix,True,0,0,0,0,0.0,0.4394587576826463,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1134,2025-02-07,mix,True,0,0,0,0,0.0,0.490267022182716,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1135,2025-02-08,mix,True,0,0,0,0,0.0,0.47447878115208864,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1136,2025-02-09,mix,True,0,0,0,0,0.0,0.47281856639694597,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1137,2025-02-10,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1138,2025-02-11,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1139,2025-02-12,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1140,2025-02-13,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1141,2025-02-14,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1142,2025-02-15,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1143,2025-02-16,mix,True,0,0,0,0,0.0,4.264073078208419e-05,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1144,2025-02-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1145,2025-02-18,mix,True,0,0,0,0,0.0,0.49412879723563485,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1146,2025-02-19,mix,True,0,0,0,0,0.0,0.388750143207908,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1147,2025-02-20,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1148,2025-02-21,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1149,2025-02-22,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1150,2025-02-23,mix,True,0,0,0,0,0.0,0.48099854923912555,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1151,2025-02-24,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1152,2025-02-25,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1153,2025-02-26,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1154,2025-02-27,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1155,2025-02-28,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1156,2025-03-01,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1157,2025-03-02,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1158,2025-03-03,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1159,2025-03-04,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1160,2025-03-05,bear,True,0,0,0,0,0.0,1.104382967787032e-05,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1161,2025-03-06,bear,True,1,1,0,-1,0.0,0.08647775863338658,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1162,2025-03-07,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1163,2025-03-08,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1164,2025-03-09,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1165,2025-03-10,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1166,2025-03-11,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1167,2025-03-12,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1168,2025-03-13,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1169,2025-03-14,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1170,2025-03-15,bear,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1171,2025-03-16,bear,True,0,0,0,0,0.0,4.106256147518028e-05,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1172,2025-03-17,bear,True,0,0,0,0,0.0,3.2978385156035017e-06,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1173,2025-03-18,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1174,2025-03-19,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1175,2025-03-20,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1176,2025-03-21,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1177,2025-03-22,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1178,2025-03-23,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1179,2025-03-24,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1180,2025-03-25,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1181,2025-03-26,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1182,2025-03-27,mix,True,0,0,0,0,0.0,0.06658305565596223,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1183,2025-03-28,bear,True,1,1,0,-1,0.0,0.0776392671332431,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1184,2025-03-29,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1185,2025-03-30,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1186,2025-03-31,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1187,2025-04-01,bear,True,1,1,0,-1,0.0,0.07999999999999996,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1188,2025-04-02,mix,True,0,0,0,0,0.0,0.016297360301384956,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1189,2025-04-03,mix,True,0,0,0,0,0.0,0.022476749485382252,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1190,2025-04-04,mix,True,0,0,0,0,0.0,0.1012846143704198,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1191,2025-04-05,mix,True,0,0,0,0,0.0,0.10173269059400547,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1192,2025-04-06,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1193,2025-04-07,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1194,2025-04-08,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1195,2025-04-09,mix,True,0,0,0,0,0.0,0.0007031550850340462,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1196,2025-04-10,bear,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1197,2025-04-11,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1198,2025-04-12,mix,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1199,2025-04-13,mix,True,0,0,0,0,0.0,0.13362899460870892,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1200,2025-04-14,mix,True,0,0,0,0,0.0,0.23510751686993359,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1201,2025-04-15,mix,True,0,0,0,0,0.0,0.22499424027575632,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1202,2025-04-16,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1203,2025-04-17,mix,True,0,0,0,0,0.0,0.00044896280246198295,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1204,2025-04-18,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1205,2025-04-19,mix,True,0,0,0,0,0.0,0.002439499949990487,0,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1206,2025-04-20,mix,True,0,0,0,0,0.0,0.010000000000000009,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1207,2025-04-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1208,2025-04-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1209,2025-04-23,mix,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1210,2025-04-24,mix,True,0,0,0,0,0.0,0.0,1,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1211,2025-04-25,mix,True,0,0,0,0,0.0,0.000906452080118525,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1212,2025-04-26,mix,True,0,0,0,0,0.0,0.23859753562153818,0,0
llama3.3:70b,between_contexts,1,1,exposed,hidden,1213,2025-04-27,mix,True,0,0,0,0,0.0,0.44347733265137973,1,1
llama3.3:70b,between_contexts,1,1,exposed,hidden,1214,2025-04-28,mix,True,0,0,0,0,0.0,0.03029174442031124,1,0
