model,state_index,decision_date,cross_all_nine_pairs_advice_disagreement,cross_all_nine_pairs_execution_disagreement,within_exposed_three_pairs_advice_disagreement,within_exposed_three_pairs_execution_disagreement,within_hidden_three_pairs_advice_disagreement,within_hidden_three_pairs_execution_disagreement,cross_minus_mean_within_advice_disagreement,cross_minus_mean_within_execution_disagreement
qwen3:8b,902,2024-06-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,903,2024-06-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,904,2024-06-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,905,2024-06-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,906,2024-06-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,907,2024-06-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,908,2024-06-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,909,2024-06-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,910,2024-06-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,911,2024-06-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,912,2024-06-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,913,2024-07-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,914,2024-07-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,915,2024-07-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,916,2024-07-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,917,2024-07-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,918,2024-07-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,919,2024-07-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,920,2024-07-08,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,921,2024-07-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,922,2024-07-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,923,2024-07-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,924,2024-07-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,925,2024-07-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,926,2024-07-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,927,2024-07-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,928,2024-07-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,929,2024-07-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,930,2024-07-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,931,2024-07-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,932,2024-07-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,933,2024-07-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,934,2024-07-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,935,2024-07-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,936,2024-07-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,937,2024-07-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,938,2024-07-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,939,2024-07-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,940,2024-07-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,941,2024-07-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,942,2024-07-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,943,2024-07-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,944,2024-08-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,945,2024-08-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,946,2024-08-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,947,2024-08-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,948,2024-08-05,1,0,0,0,0,0,1.0,0.0
qwen3:8b,949,2024-08-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,950,2024-08-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,951,2024-08-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,952,2024-08-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,953,2024-08-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,954,2024-08-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,955,2024-08-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,956,2024-08-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,957,2024-08-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,958,2024-08-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,959,2024-08-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,960,2024-08-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,961,2024-08-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,962,2024-08-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,963,2024-08-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,964,2024-08-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,965,2024-08-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,966,2024-08-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,967,2024-08-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,968,2024-08-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,969,2024-08-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,970,2024-08-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,971,2024-08-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,972,2024-08-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,973,2024-08-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,974,2024-08-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,975,2024-09-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,976,2024-09-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,977,2024-09-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,978,2024-09-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,979,2024-09-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,980,2024-09-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,981,2024-09-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,982,2024-09-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,983,2024-09-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,984,2024-09-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,985,2024-09-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,986,2024-09-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,987,2024-09-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,988,2024-09-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,989,2024-09-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,990,2024-09-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,991,2024-09-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,992,2024-09-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,993,2024-09-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,994,2024-09-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,995,2024-09-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,996,2024-09-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,997,2024-09-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,998,2024-09-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,999,2024-09-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1000,2024-09-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1001,2024-09-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1002,2024-09-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1003,2024-09-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1004,2024-09-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1005,2024-10-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1006,2024-10-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1007,2024-10-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1008,2024-10-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1009,2024-10-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1010,2024-10-06,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,1011,2024-10-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1012,2024-10-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1013,2024-10-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1014,2024-10-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1015,2024-10-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1016,2024-10-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1017,2024-10-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1018,2024-10-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1019,2024-10-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1020,2024-10-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1021,2024-10-17,0.6666666666666666,0,0,0,0.6666666666666666,0,0.3333333333333333,0.0
qwen3:8b,1022,2024-10-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1023,2024-10-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1024,2024-10-20,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1025,2024-10-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1026,2024-10-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1027,2024-10-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1028,2024-10-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1029,2024-10-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1030,2024-10-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1031,2024-10-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1032,2024-10-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1033,2024-10-29,0.3333333333333333,0,0.6666666666666666,0,0,0,0.0,0.0
qwen3:8b,1034,2024-10-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1035,2024-10-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1036,2024-11-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1037,2024-11-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1038,2024-11-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1039,2024-11-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1040,2024-11-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1041,2024-11-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1042,2024-11-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1043,2024-11-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1044,2024-11-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1045,2024-11-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1046,2024-11-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1047,2024-11-12,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1048,2024-11-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1049,2024-11-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1050,2024-11-15,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1051,2024-11-16,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1052,2024-11-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1053,2024-11-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1054,2024-11-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1055,2024-11-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1056,2024-11-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1057,2024-11-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1058,2024-11-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1059,2024-11-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1060,2024-11-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1061,2024-11-26,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1062,2024-11-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1063,2024-11-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1064,2024-11-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1065,2024-11-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1066,2024-12-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1067,2024-12-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1068,2024-12-03,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1069,2024-12-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1070,2024-12-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1071,2024-12-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1072,2024-12-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1073,2024-12-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1074,2024-12-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1075,2024-12-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1076,2024-12-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1077,2024-12-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1078,2024-12-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1079,2024-12-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1080,2024-12-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1081,2024-12-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1082,2024-12-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1083,2024-12-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1084,2024-12-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1085,2024-12-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1086,2024-12-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1087,2024-12-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1088,2024-12-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1089,2024-12-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1090,2024-12-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1091,2024-12-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1092,2024-12-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1093,2024-12-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1094,2024-12-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1095,2024-12-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1096,2024-12-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1097,2025-01-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1098,2025-01-02,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1099,2025-01-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1100,2025-01-04,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1101,2025-01-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1102,2025-01-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1103,2025-01-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1104,2025-01-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1105,2025-01-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1106,2025-01-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1107,2025-01-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1108,2025-01-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1109,2025-01-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1110,2025-01-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1111,2025-01-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1112,2025-01-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1113,2025-01-17,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,1114,2025-01-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1115,2025-01-19,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1116,2025-01-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1117,2025-01-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1118,2025-01-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1119,2025-01-23,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1120,2025-01-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1121,2025-01-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1122,2025-01-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1123,2025-01-27,0.3333333333333333,0,0,0,0.6666666666666666,0,0.0,0.0
qwen3:8b,1124,2025-01-28,1,0,0,0,0,0,1.0,0.0
qwen3:8b,1125,2025-01-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1126,2025-01-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1127,2025-01-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1128,2025-02-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1129,2025-02-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1130,2025-02-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1131,2025-02-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1132,2025-02-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1133,2025-02-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1134,2025-02-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1135,2025-02-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1136,2025-02-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1137,2025-02-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1138,2025-02-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1139,2025-02-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1140,2025-02-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1141,2025-02-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1142,2025-02-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1143,2025-02-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1144,2025-02-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1145,2025-02-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1146,2025-02-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1147,2025-02-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1148,2025-02-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1149,2025-02-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1150,2025-02-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1151,2025-02-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1152,2025-02-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1153,2025-02-26,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,1154,2025-02-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1155,2025-02-28,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,1156,2025-03-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1157,2025-03-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1158,2025-03-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1159,2025-03-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1160,2025-03-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1161,2025-03-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1162,2025-03-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1163,2025-03-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1164,2025-03-09,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1165,2025-03-10,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1166,2025-03-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1167,2025-03-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1168,2025-03-13,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1169,2025-03-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1170,2025-03-15,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,1171,2025-03-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1172,2025-03-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1173,2025-03-18,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1174,2025-03-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1175,2025-03-20,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,1176,2025-03-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1177,2025-03-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1178,2025-03-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1179,2025-03-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1180,2025-03-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1181,2025-03-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1182,2025-03-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1183,2025-03-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1184,2025-03-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1185,2025-03-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1186,2025-03-31,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,1187,2025-04-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1188,2025-04-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1189,2025-04-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1190,2025-04-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1191,2025-04-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1192,2025-04-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1193,2025-04-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1194,2025-04-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1195,2025-04-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1196,2025-04-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1197,2025-04-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1198,2025-04-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1199,2025-04-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1200,2025-04-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1201,2025-04-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1202,2025-04-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1203,2025-04-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1204,2025-04-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1205,2025-04-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1206,2025-04-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1207,2025-04-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1208,2025-04-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1209,2025-04-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1210,2025-04-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1211,2025-04-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1212,2025-04-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1213,2025-04-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1214,2025-04-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1215,2025-04-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1216,2025-04-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1217,2025-05-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1218,2025-05-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1219,2025-05-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1220,2025-05-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1221,2025-05-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1222,2025-05-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1223,2025-05-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1224,2025-05-08,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1225,2025-05-09,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1226,2025-05-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1227,2025-05-11,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1228,2025-05-12,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1229,2025-05-13,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,1230,2025-05-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1231,2025-05-15,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1232,2025-05-16,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1233,2025-05-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1234,2025-05-18,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,1235,2025-05-19,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1236,2025-05-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1237,2025-05-21,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1238,2025-05-22,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1239,2025-05-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,1240,2025-05-24,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1241,2025-05-25,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1242,2025-05-26,1,1,0,0,0,0,1.0,1.0
qwen3:8b,1243,2025-05-27,0,0,0,0,0,0,0.0,0.0
