key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r2-qwen3_8b-s0814-hidden,2,qwen3:8b,814,hidden,exposed,5344,2024-03-24,2024-03-25,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.6510614268481731,1174,64,stop,a4bdec66aaaba4c971e001fc77abc6303b036de210c6cee99778fd711b0a0baa,3e5cd8a17ff506a6fea79fbdf2ea6e50c597d5f91187c0cba1de34168e7e2782,False,BTC,0.999915955521056,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.47524307759205076,0.5
r2-qwen3_8b-s0133-hidden,2,qwen3:8b,133,hidden,hidden,5345,2022-05-13,2022-05-14,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7105021383613348,1174,72,stop,8adeac2d9b6d3a208c74024d3d5c52a92efd0c9955af88ef3225fbbbf8327c4b,9eebd69137c6542e1ec0faec3de0d8c50b4de270b66cb16411bc35430cafb6c3,False,ABSTAIN,0.9999992613341728,BEARISH_ROUTER|HIGH_VOLATILITY|NEGATIVE_MOMENTUM,,0.4447667595548818,0.45
r2-qwen3_8b-s0133-exposed,2,qwen3:8b,133,exposed,hidden,5346,2022-05-13,2022-05-14,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4359766766428947,1947,100,stop,da2f16301023320874e1bb7a0bed53a9046a90fae80434fa1d90105e1ddacd23,0f19bebbb2c5fd374e75d63f2a8ccf3c649ace178158bc7c07248eeb02b9cff2,False,CASH,0.9999992613341728,HIGH_VOLATILITY|DRAWDOWN_RISK|HIGH_VOLATILITY,episode-000495|episode-000497|episode-000494,0.4225284215771377,0.4
r2-qwen3_8b-s0474-hidden,2,qwen3:8b,474,hidden,hidden,5347,2023-04-19,2023-04-20,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7186566572636366,1173,69,stop,d0acdcd97ade37726a598ca105e507a489ca86f9990a9ababab734d6e0ddaadf,144fa8238fde74afda8f287a35767e8e7d42a5459d985c9c123853597f990e0c,False,BTC,0.9966647675362874,BULLISH_ROUTER|POSITIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4915787243682208,0.5
r2-qwen3_8b-s0474-exposed,2,qwen3:8b,474,exposed,hidden,5348,2023-04-19,2023-04-20,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.6125700660049915,1984,110,stop,f541d2767bb31dece6103223a06d5ebf84d2405b18be7e3fba5137561ca76982,33af18c6208255089102ef0cbe37551503901f0278ddb3f7fa9ad8f0dc2b403f,False,BTC,0.9966647675362874,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-000837|episode-000838|episode-000096|episode-000080,0.4915787243682208,0.5
r2-qwen3_8b-s0248-exposed,2,qwen3:8b,248,exposed,exposed,5349,2022-09-05,2022-09-06,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.558147272095084,1958,109,stop,612914a0c08054d15eb45b453c978a0c25db0746ad4e485d99655d87a8cb278e,0fec0b1478c5abd46aa41b997298ac7c6308b866182b37ea09d389c43055abd0,False,ABSTAIN,0.9999,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000603|episode-000610|episode-000611|episode-000378|episode-000606,0.3959911597989826,0.4
r2-qwen3_8b-s0248-hidden,2,qwen3:8b,248,hidden,exposed,5350,2022-09-05,2022-09-06,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4839142356067896,1184,47,stop,f20dba9f97d8639ede37d02ad136df24172d7b4cf33722945ac7cab32d95368e,c7602728dd62f70198c62a0283c2bd2a62ece0c96f26a7736c796170d3882c19,False,ABSTAIN,0.9999,HIGH_VOLATILITY|BULLISH_ROUTER,,0.3959911597989826,0.4
r2-qwen3_8b-s0815-exposed,2,qwen3:8b,815,exposed,exposed,5351,2024-03-25,2024-03-26,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4431204460561275,1984,99,stop,fd18a2f424bb0e18608ce5f6ba3a8d047955a4cce40506e5aea4226b7756e7cf,11cd716edeea9986c374bd86a9322187a41e8dbfdc55edfeae29b9e9eb2a4c15,False,BTC,0.9999517390958548,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001179|episode-000067|episode-000296,0.4752426757627477,0.5
r2-qwen3_8b-s0815-hidden,2,qwen3:8b,815,hidden,exposed,5352,2024-03-25,2024-03-26,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5551021788269281,1173,59,stop,e3842f9bb0f69f7081c1b20502da86cfa1459ee64b8993c389f7d78e226f81f6,ea799aaf858257ed192374f4a8cee4c01fc4df91d257e7e241a28677a9bc1b04,False,ABSTAIN,0.9999517390958548,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.447623869223945,0.45
r2-qwen3_8b-s0030-hidden,2,qwen3:8b,30,hidden,hidden,5353,2022-01-30,2022-01-31,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.487817456945777,1182,58,stop,1a1879ad36c93d84de043576ea764fa47c444ec7cf8960fc0da49ee042669b3c,c5c25cfdbf15af6d2317c05a7eb72510009e5d3c86bc230addd63f1829647fc6,False,ABSTAIN,0.9999907445761516,BEARISH_ROUTER|HIGH_VOLATILITY,,0.472951202636492,0.45
r2-qwen3_8b-s0030-exposed,2,qwen3:8b,30,exposed,hidden,5354,2022-01-30,2022-01-31,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.7446334436535835,1960,120,stop,51ef52e4029da74b7703aed413aa077ea866307e5404bb77fb06a74835f0f46b,fc654ed6f7fe87434ca7397edd2773183e4474937588ed3a7d49f47387c77f70,False,ABSTAIN,0.9999907445761516,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000393|episode-000394|episode-000379|episode-000380|episode-000382,0.472951202636492,0.45
r2-qwen3_8b-s0632-exposed,2,qwen3:8b,632,exposed,exposed,5355,2023-09-24,2023-09-25,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8209762778133154,1944,122,stop,c9b7ecf2dfe00f9ba70bdfc478c125a9642664817e8f4a67784503b7bd99cd95,d04edd45c3bd1ab1aac2783869b08e1b2ff3ce189957e361e2ff0737ee00b4c5,False,ABSTAIN,0.9864212818113876,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000995|episode-000996|episode-000994|episode-000871|episode-000676,0.4616658897510661,0.45
r2-qwen3_8b-s0632-hidden,2,qwen3:8b,632,hidden,exposed,5356,2023-09-24,2023-09-25,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.8699295837432146,1174,74,stop,b4bb59eaea22508feda51f26c304235b32e5e437672f59fee6b84783637b6b82,f93d464703d98d4d5527a3eb65fb7b5ccae0f434cc81f1a4d87508a1fd9b2dda,False,ABSTAIN,0.9864212818113876,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,,0.4616658897510661,0.45
r2-qwen3_8b-s0810-exposed,2,qwen3:8b,810,exposed,exposed,5357,2024-03-20,2024-03-21,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.398285122588277,1940,98,stop,a60a7f1a37dd9a82daca2b549429a02f9f88baa364fe0ec08c7aac24854129ea,fd909630713324c526ec06e05eb98867e914e0749a323504284174034b73e4da,False,BTC,0.999913564682944,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001173|episode-001171|episode-000300,0.47524310443996026,0.5
r2-qwen3_8b-s0810-hidden,2,qwen3:8b,810,hidden,exposed,5358,2024-03-20,2024-03-21,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.757149875164032,1172,69,stop,3b1853a317e912702228dc669249a2606228acc5d884883a394b0bacdc600fc2,d0aaef168b51134525d7764ae7f4b6b607a30499cbb463bca542e507ab45d1cc,False,BTC,0.999913564682944,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.47524310443996026,0.5
r2-qwen3_8b-s0731-exposed,2,qwen3:8b,731,exposed,exposed,5359,2024-01-01,2024-01-02,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.368814477697015,1930,90,stop,28a6b46f887a4ba74660dc98c7b3ce52ce80979eb3c4d868da71b8944159ca5d,8a453ef786b3a6d68c4b76bb3cb758a0e866be75f159ba31a18991d8032f5b73,False,BTC,0.9996166834573188,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001064|episode-001065,0.47594696558640476,0.5
r2-qwen3_8b-s0731-hidden,2,qwen3:8b,731,hidden,exposed,5360,2024-01-01,2024-01-02,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3078234139829874,1164,46,stop,d89e5aa7c8e422f07f35fc08ccfeabb5285a9b880a93575ff641260ac4a3dbdf,2f037dee1a7c9f06adbb32fcae79b01505a4b209116b01050cd39c45f252c975,False,ABSTAIN,0.999,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4483652269330577,0.45
r2-qwen3_8b-s0374-exposed,2,qwen3:8b,374,exposed,exposed,5361,2023-01-09,2023-01-10,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.7482907474040985,1965,122,stop,1cffbdf963b9c607c7b4aab38f8b255ba0a615aea21eec3df70d5114bac0d7d3,82bf904ba0e8a7d3c9fcc0e0f25fbeebd0b5c2aee9abe63b0c6fb430b8402833,False,ABSTAIN,0.9918774228942852,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000675|episode-000676|episode-000737|episode-000738|episode-000665,0.4799126728041747,0.45
r2-qwen3_8b-s0374-hidden,2,qwen3:8b,374,hidden,exposed,5362,2023-01-09,2023-01-10,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4975573606789112,1179,59,stop,600b94ebf3afc9fed181589473c9577e8f30fb2265efa20c088a375f2393e54e,6e022b8b66e2d41aac3ea0e94dddba4ef08d5192295c0385caed7d4d807548d5,False,ABSTAIN,0.9918774228942852,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4799126728041747,0.45
r2-qwen3_8b-s0215-hidden,2,qwen3:8b,215,hidden,hidden,5363,2022-08-03,2022-08-04,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3122951835393906,1180,46,stop,3c7a45ff07102594b306d284858bd6f02c2d5d586d03e109d1b278d9fa80af80,12da0c47c20b08b87e44a9f4d2654748f1603d870e593ad8d755ea2301c6c033,False,ABSTAIN,0.9996,BEARISH_ROUTER|HIGH_VOLATILITY,,0.4072090051303903,0.4
r2-qwen3_8b-s0215-exposed,2,qwen3:8b,215,exposed,hidden,5364,2022-08-03,2022-08-04,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.4188842475414276,1959,107,stop,0717f0e6105f86e985b6dfc21c4ee288759ed233589f38685e28168028f2fa0e,e160d93021a2832ab125916163babb13e4f2190e2c1f9a3435a3f4a34f05c9ea,False,ABSTAIN,0.9996046698494992,BEARISH_ROUTER|HIGH_VOLATILITY,episode-000421|episode-000422|episode-000573|episode-000574|episode-000577,0.4072090051303903,0.4
r2-qwen3_8b-s0543-hidden,2,qwen3:8b,543,hidden,hidden,5365,2023-06-27,2023-06-28,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.509446032345295,1155,60,stop,06dd4fa5cf40cb15a3aeda958d310ccfdba748ceb21e8166345aac8516cb905d,d9d22118ef9b09ce6c5f07397f262833c7c96b2028a29493f5c5d5cae769ec05,False,ABSTAIN,0.5725688482110743,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4688508990457151,0.45
r2-qwen3_8b-s0543-exposed,2,qwen3:8b,543,exposed,hidden,5366,2023-06-27,2023-06-28,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8400525748729706,1944,123,stop,cecc3c9d2e909cf0bd3d396ce99c889fc42218f5489456dfd34197d0d92acde7,59b69b83aad2488758ea8ba517bc14d01d7f3b8672dcfda9ec56c4c36e1aa4a4,False,ABSTAIN,0.5725688482110743,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-000853|episode-000804|episode-000100|episode-000846|episode-000285,0.4688508990457151,0.45
r2-qwen3_8b-s0566-hidden,2,qwen3:8b,566,hidden,hidden,5367,2023-07-20,2023-07-21,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.515462664887309,1179,59,stop,e5f4daa3cb00293a7f244cb9f92e00707b252ab6c426b48f3b98a12bf0e9429f,6baac155a50b10b6ce9741ab61ab4e7d5c473d4c0cd917283af8ac06cb4a65c4,False,ABSTAIN,0.6373179224125162,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4665941213602691,0.45
r2-qwen3_8b-s0566-exposed,2,qwen3:8b,566,exposed,hidden,5368,2023-07-20,2023-07-21,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.7295544650405645,1965,121,stop,32850af011f02b563d818287f3471578ae068746d1b7ab08e7afa8097034720a,670115982208240eacc895686a5d2cabaeae5e0f93f6e2834b8c1ab24c8232a7,False,ABSTAIN,0.6373179224125162,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-000775|episode-000930|episode-000910|episode-000909|episode-000787,0.4665941213602691,0.45
r2-qwen3_8b-s1188-exposed,2,qwen3:8b,1188,exposed,exposed,5369,2025-04-02,2025-04-03,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.768823239952326,1955,122,stop,68db496067b91280fb636f971deb205593626e440496ffc3acb07b324c4128c8,bde580f4907ad5b6aec34e7fffb768a84dfff738a04f2f0dd41441e257662de6,False,ABSTAIN,0.597314561275678,HIGH_VOLATILITY|DRAWDOWN_RISK|INSUFFICIENT_EVIDENCE,episode-000471|episode-000468|episode-001345|episode-001337|episode-001338,0.4018808579036564,0.4
r2-qwen3_8b-s1188-hidden,2,qwen3:8b,1188,hidden,exposed,5370,2025-04-02,2025-04-03,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.6610624380409718,1169,69,stop,d35de0b7c9c5c201dc8ea33f71bd02b51e13a6f07020374d9dbadc31a56b3ceb,39ecf71e7e5eca9ad33e5b2e1b4f89a4ab71dd8af744ffaf937b451841e99493,False,ABSTAIN,0.597314561275678,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY|DRAWDOWN_RISK,,0.4018808579036564,0.4
r2-qwen3_8b-s0944-hidden,2,qwen3:8b,944,hidden,hidden,5371,2024-08-01,2024-08-02,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3666022513061762,1173,50,stop,a3d507da957a40a39a79bfbc4192cfe48d425b2f887549e00c6433b2fa40dbe0,2e14b054cdc22770eaf18e703988d37fd28cc79380540efb225a523402164a95,False,ABSTAIN,0.85,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4433446949248652,0.45
r2-qwen3_8b-s0944-exposed,2,qwen3:8b,944,exposed,hidden,5372,2024-08-01,2024-08-02,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8241787180304527,1954,122,stop,dd0f77b220bb240430f214e6dc7dd6a3819b3b996e5e955bee4d4d2ffad2381a,47f456ebb80598dc6cc1baa1c044be94400e97e67df7ab9daf19a2ec3f6d8e3c,False,ABSTAIN,0.9671638015693425,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,episode-001307|episode-001250|episode-001301|episode-001308|episode-001259,0.4433446949248652,0.45
r2-qwen3_8b-s0697-exposed,2,qwen3:8b,697,exposed,exposed,5373,2023-11-28,2023-11-29,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.420412100851536,1952,99,stop,0bcd5d2d28bebbb16d8127e06757419ea503fb093b748d5be8bb52c836d3a0a8,88dad53acd1c2adec60f65fb39f70de4884a32a9d865f437c848b1ea42f85859,False,BTC,0.9982012480431408,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001057|episode-001058|episode-001059,0.4859098198607209,0.5
r2-qwen3_8b-s0697-hidden,2,qwen3:8b,697,hidden,exposed,5374,2023-11-28,2023-11-29,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7060073930770159,1180,65,stop,8bc69e3b23300b792ede3a2457aa34cf9a0b66ee8199d301de836cdd450603a5,a430e5e746cbe890b012ccf185be41dcb02334192196b9118a78a92d66c0e8a0,False,BTC,0.9982012480431408,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.4859098198607209,0.5
r2-qwen3_8b-s1071-exposed,2,qwen3:8b,1071,exposed,exposed,5375,2024-12-06,2024-12-07,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.637614358216524,1977,111,stop,2702b80eb602ae0209fea5fc31acd33dd055d6070506fcbe388b306707b1bed4,5ef4339029700fa4273ad5860fad6b72dcb959aeddffdc61945811c1733ee5b1,False,BTC,0.9999971858399886,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001418|episode-001419|episode-001035|episode-000768,0.46279611994425496,0.45
r2-qwen3_8b-s1071-hidden,2,qwen3:8b,1071,hidden,exposed,5376,2024-12-06,2024-12-07,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.7580361012369394,1166,71,stop,1aa76eb0c4db6f2adb37c883344b32c0323a06167da104946eecc9c49245808c,5aedab408c9912afd1bcd7a697a61d6d773ef4d4317d10983e0859579c844442,False,BTC,0.9999971858399886,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.46279611994425496,0.45
r2-qwen3_8b-s0935-hidden,2,qwen3:8b,935,hidden,hidden,5377,2024-07-23,2024-07-24,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3784892205148935,1172,50,stop,a70797aec53a21cbe11993409e396e4ec6ed72e7d2db8c6a7e2b5d1b6f2a1b25,cd84e169e917d2c54159ba777048479696faa70a1f12c16eddaec20445566055,False,ABSTAIN,0.85,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4491850326397832,0.45
r2-qwen3_8b-s0935-exposed,2,qwen3:8b,935,exposed,hidden,5378,2024-07-23,2024-07-24,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.8682832047343254,1957,125,stop,2827797e2481a4dbc49c6bb9750f2b5dfd8883424d58226391d88ae9cc4fce62,02808efd82ccd4a773147b7eae5e06e9ffe2d5399a3999df9b67f46516238ddb,False,ABSTAIN,0.9559185294526787,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-001250|episode-001242|episode-001240|episode-001245|episode-001128,0.4491850326397832,0.45
r2-qwen3_8b-s0846-hidden,2,qwen3:8b,846,hidden,hidden,5379,2024-04-25,2024-04-26,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5044564120471478,1173,57,stop,3a588491a3175eeceed74d87db6affa181d0f8c0d8a4a63eca3260aa44509165,6c583577a0438c1d16bc7d84598a2b281e95c687dd2fa683e992e33590ec2301,False,ABSTAIN,0.91487100035281,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4576838949941208,0.45
r2-qwen3_8b-s0846-exposed,2,qwen3:8b,846,exposed,hidden,5380,2024-04-25,2024-04-26,mix,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.885964762419462,1938,123,stop,0ade7ce0fd2fdbc6bffb832d530c552679ed5ee783a0d9a265e3ca95b22fd1b2,556c2c406533e47b201a41c4f95f2d4790352d2cd019b981a19ffe478b746db4,False,ABSTAIN,0.91487100035281,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE|INSUFFICIENT_EVIDENCE,episode-001123|episode-001122|episode-001131|episode-001128|episode-000987,0.4576838949941208,0.45
r2-qwen3_8b-s0246-exposed,2,qwen3:8b,246,exposed,exposed,5381,2022-09-03,2022-09-04,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.6952565293759108,1960,120,stop,e39eccd8dc0d7327ba938a1e26ea14292c286848c26d2265a6c5d76eb37550c7,d1659aef020e4b6884d6062c02479659a832824c3b8dfc4f7a27f5498e018199,False,ABSTAIN,0.999971088946154,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000610|episode-000378|episode-000603|episode-000383|episode-000382,0.3959879678342742,0.4
r2-qwen3_8b-s0246-hidden,2,qwen3:8b,246,hidden,exposed,5382,2022-09-03,2022-09-04,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.3889508172869682,1183,48,stop,db1d5f0ac3de654280517bddc456214f8e792309d2cc69945ca5a4335c53ec52,1988e2619039ec9d84a6e8d5c7daea25facf9a08ad30ae5c25b799b47d8c8b21,False,ABSTAIN,0.999971,BEARISH_ROUTER|HIGH_VOLATILITY,,0.3959879678342742,0.4
r2-qwen3_8b-s0289-hidden,2,qwen3:8b,289,hidden,hidden,5383,2022-10-16,2022-10-17,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4558534007519484,1185,59,stop,d8f4d4d8a04fbfdb30cd5a9a5c22a9536724c1e6e72944eb7abebd7b945ee87f,720a6007182f9a6fe174d89ac695f4ea0ae40bdf19a9ece0f4a9a101de277432,False,CASH,0.9448125122038256,HIGH_VOLATILITY|DRAWDOWN_RISK,,0.3716502225346323,0.35000000000000003
r2-qwen3_8b-s0289-exposed,2,qwen3:8b,289,exposed,hidden,5384,2022-10-16,2022-10-17,bear,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.5428841076791286,1933,105,stop,8bb3d05ac8e8d8cf27cd0c8c55c8bdb01207dc800e27390f0ef5ac80342e3eec,de7f723bfbfd9f7ff9204c120aff34b158f9648f1715d5caa2aba76c00d36b00,False,ABSTAIN,0.85,BEARISH_ROUTER|HIGH_VOLATILITY|DRAWDOWN_RISK,episode-000653|episode-000480|episode-000652|episode-000594|episode-000645,0.3912107605627709,0.4
r2-qwen3_8b-s0424-hidden,2,qwen3:8b,424,hidden,hidden,5385,2023-02-28,2023-03-01,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.5131407473236322,1171,58,stop,934a1f90e82969c75abc53b9f0b660ff4702f85ee031b59859dd4825c89096db,2e2a7db3e2743e119689d0c45a56c6f9b9ec720960d994c639861e11e89442da,False,ABSTAIN,0.581843097049563,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4701079890675903,0.45
r2-qwen3_8b-s0424-exposed,2,qwen3:8b,424,exposed,hidden,5386,2023-02-28,2023-03-01,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.0657721031457186,1882,75,stop,320d07a672d6d0faacf4865248caf01b380458fbe9311b74d6e276533435ca4b,90cae016c89e80db5a547a83803798d330b72e04abf43f6189ae22b34df32ea3,False,ABSTAIN,0.5,HIGH_VOLATILITY|INSUFFICIENT_EVIDENCE,episode-000788|episode-000318|episode-000319,0.4701079890675903,0.45
r2-qwen3_8b-s0661-exposed,2,qwen3:8b,661,exposed,exposed,5387,2023-10-23,2023-10-24,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.5359216760843992,1929,99,stop,c76a86860e723af1d0e538e8c78591dc9b7ced719b251fd8b1b4f99f4d54e928,5593b606f904e30f4de7c26d7a7e8a495eff3342f44036135c98a672ddbc1af9,False,BTC,0.9081830179309436,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-000750|episode-000749|episode-000778,0.4859603705921379,0.5
r2-qwen3_8b-s0661-hidden,2,qwen3:8b,661,hidden,exposed,5388,2023-10-23,2023-10-24,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.4088507033884525,1153,51,stop,aae66287ca51aae1cc6de9ec21d0c5f2cf4ed15504810b159846c1b4a1fff642,0f732b040bf3dd005b75e68232eecd8c5748f800632d8a461a1d161676668670,False,ABSTAIN,0.65,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4589056532548821,0.45
r2-qwen3_8b-s0696-hidden,2,qwen3:8b,696,hidden,hidden,5389,2023-11-27,2023-11-28,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,1.281588476151228,1182,46,stop,1b3e2077e59b56efc7eef83da7ca97de2e1308f0440200d4f7b13bbe78ed96e4,9c5702218370ef929d10c219ab514a3ac7d3522b05b64ddb7872728b7646f420,False,ABSTAIN,0.999,INSUFFICIENT_EVIDENCE|HIGH_VOLATILITY,,0.4588518170793348,0.45
r2-qwen3_8b-s0696-exposed,2,qwen3:8b,696,exposed,hidden,5390,2023-11-27,2023-11-28,bull,True,True,500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41,,2.453476132825017,1953,99,stop,848f0f8e6414fa2dc9483d7a6b759b0605bb4a45bdbbb37adb2d0dfa4571a794,acf018078f25579c8ed4da0103b5925a9dac50263f7b59756534d24c320eac87,False,BTC,0.9992561736918568,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001060|episode-000837|episode-001056,0.48590922622536803,0.5
