key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r2-gemma4_latest-s0369-hidden,2,gemma4:latest,369,hidden,exposed,5646,2023-01-04,2023-01-05,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9552949368953705,1221,51,stop,6fba3ebf86f42b95a11774fcd0ee41e309be211376c9d9bc949b26e273ded622,682036d505ba8f56523345d25d02f06ae64cde1adb97250b67b156a959939def,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4672221006346818,0.45
r2-gemma4_latest-s0199-hidden,2,gemma4:latest,199,hidden,hidden,5647,2022-07-18,2022-07-19,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.5769277326762676,1209,46,stop,f80eb8e4f2173bf05a037aa7a460a6b294246c69ef2cc794efa9afce6ca6277b,e53ceb3e0c1c991120dedcbc991ef1f5b55ed588e4416966c7d338250567ea07,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.39217280403897115,0.4
r2-gemma4_latest-s0199-exposed,2,gemma4:latest,199,exposed,hidden,5648,2022-07-18,2022-07-19,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5233386866748333,2016,100,stop,3a02ce123953b5587496b68af92ea5e76898ca40eb9281fc74b61062c67326e1,11d469152324764e7990f17d1c41103b2b22ece9e1a6fc4b989c8f66d7cbc5b7,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000206|episode-000402|episode-000403|episode-000404|episode-000204,0.39217280403897115,0.4
r2-gemma4_latest-s0162-exposed,2,gemma4:latest,162,exposed,exposed,5649,2022-06-11,2022-06-12,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5447383634746075,2026,100,stop,2c7fa5fdf9b56a37f065916264e93e74d74301db7ab0f65f1e520424fc08476a,a734e1a7626f247dac1b2de86adcc044a27d73ce85dc578e0928b370d34434f5,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000526|episode-000525|episode-000202|episode-000420|episode-000415,0.40982756894524297,0.4
r2-gemma4_latest-s0162-hidden,2,gemma4:latest,162,hidden,exposed,5650,2022-06-11,2022-06-12,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6743403151631355,1215,47,stop,c884a2271de201dd6576570a235a68f2db4df391e2022cdb6b7c00b2bee8cab5,ae7d0a76f72814214685b8b23e9d6af4a23b0d0dce941aa720e011d574f5ba93,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.40982756894524297,0.4
r2-gemma4_latest-s0777-hidden,2,gemma4:latest,777,hidden,hidden,5651,2024-02-16,2024-02-17,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9630804918706417,1197,52,stop,4c993e943411e0207fc5a46d9bb2682f33cfd5fb4d9129545cc51aaba9c793fb,711467678dbc4d632625380b62e3c00c1a9900a42fe5bdc1b6d151f5afc4a420,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4759438021116196,0.5
r2-gemma4_latest-s0777-exposed,2,gemma4:latest,777,exposed,hidden,5652,2024-02-16,2024-02-17,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1892875898629427,2002,62,stop,2cf7fb2cecc3e686319d6fae234770f22c2afb638d6f0f4d30afad2a8c4f55bf,064b9f57135bb61b2513d48a2b648f56dc8a3b4b54699f6183fd316e974d0229,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,episode-001068,0.4759438021116196,0.5
r2-gemma4_latest-s1238-hidden,2,gemma4:latest,1238,hidden,hidden,5653,2025-05-22,2025-05-23,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9049141947180033,1201,52,stop,183d4ef22d4a52f3b5da1842314ddc040d3b2fc87086e2f45ad3d11071800162,635a2be3049774104a376ae7d58e9fb820cefdf7a64d0af2efca625d1280b0d6,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.45143467850786034,0.45
r2-gemma4_latest-s1238-exposed,2,gemma4:latest,1238,exposed,hidden,5654,2025-05-22,2025-05-23,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.9076483957469463,2010,116,stop,8756fa5350dedf6d02c78542c866daa11bbc41a154e9b84a2daece8e2301d25c,30ae0131dd3bfc9194a76d1a2769156ad5556bb98c81cec610e9e79989f25224,False,BTC,0.9984352208989868,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001593|episode-001595|episode-001594|episode-001144|episode-001143,0.45143467850786034,0.45
r2-gemma4_latest-s0499-exposed,2,gemma4:latest,499,exposed,exposed,5655,2023-05-14,2023-05-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5486390572041273,2032,61,stop,ceed6262b8541447d4b03bff141b99f71d3cfbd1067968e375927d58f4267159,f2ab019d816f5a2c1885e1cc6cf6fc4d3a37fe1118938647ba550a0da7f95936,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.479189637225581,0.5
r2-gemma4_latest-s0499-hidden,2,gemma4:latest,499,hidden,exposed,5656,2023-05-14,2023-05-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2335266452282667,1210,59,stop,b2304eb93aaf34c31f2d167f1eafe29035d0c72f9e6b73243d187e5cf1f0ba84,8c7a597536d15cd13a025844c2bb447a75afb35c48a37ef90cf960e21bf4ec62,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.479189637225581,0.5
r2-gemma4_latest-s0047-exposed,2,gemma4:latest,47,exposed,exposed,5657,2022-02-16,2022-02-17,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5867879688739777,2025,100,stop,049e14e21c28b9fd96509728af563884338ba3a594f2c2da6d3f348c7e2de46a,6408e4e4ea2138939f2e7e967c7f7be7bb2155e686e78497bca700bf95b17ec9,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000411|episode-000409|episode-000410|episode-000408|episode-000407,0.43900417877115727,0.45
r2-gemma4_latest-s0047-hidden,2,gemma4:latest,47,hidden,exposed,5658,2022-02-16,2022-02-17,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.7009632475674152,1215,47,stop,6d9efecdcc375583665dc01cbc4fb750b9931406c5778b5dc202aee638d9f5e2,72b4e01891dca0608238eb889e1d051697ee8796f5bb5c4577c2153ad743455e,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.43900417877115727,0.45
r2-gemma4_latest-s0447-hidden,2,gemma4:latest,447,hidden,hidden,5659,2023-03-23,2023-03-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.246596159413457,1187,60,stop,c884ef47f528d98a745a6027f61c9b434197a48c39419d8f4078d8379de24bb7,0a491b1e0f2e4d98e8951e9ee5c4863b4480739f81ef365158df74bd91c75d68,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4747820651317704,0.45
r2-gemma4_latest-s0447-exposed,2,gemma4:latest,447,exposed,hidden,5660,2023-03-23,2023-03-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1365523505955935,1993,51,stop,7ab9fe3bf4a81905ffb618f72449992b86ece9de4b1b46460c4743d4f60f10c8,01ab6728592eda19b4078f0b5429be4a84c3458176a184df028ed76cba88e39e,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4747820651317704,0.45
r2-gemma4_latest-s1125-hidden,2,gemma4:latest,1125,hidden,hidden,5661,2025-01-29,2025-01-30,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9192343391478062,1216,52,stop,b62f24588a5ea5718f5095fe75fae7386260f403ee62e83c95b5f0611ef15584,9d29e3e1a5508a5b4cdb078b753deb42d8c506a8be22435f6b21aafdaed5ef79,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.45693000002559514,0.45
r2-gemma4_latest-s1125-exposed,2,gemma4:latest,1125,exposed,hidden,5662,2025-01-29,2025-01-30,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1983182802796364,2020,60,stop,46a354d6428e036684bee4451299929769768ce450fe34846622f1c4723adc4a,2e8b3324e3aaf0a5c541f4aa9731e775bf7b594b2fb61184cab4f74a527e45c2,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-000917,0.45693000002559514,0.45
r2-gemma4_latest-s0723-hidden,2,gemma4:latest,723,hidden,hidden,5663,2023-12-24,2023-12-25,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.236889762803912,1220,68,stop,2714e741a069c5ab6b03caff9023fc919d0bf002f959c379761ae76b7eef0855,4211183ae3a2a9871213f49e3cd679a29dd80bb81b35aac499b028821bafa5ce,False,BTC,0.9999698248274737,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4809666913464351,0.5
r2-gemma4_latest-s0723-exposed,2,gemma4:latest,723,exposed,hidden,5664,2023-12-24,2023-12-25,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.455638935789466,2029,80,stop,0a2d1161ef2968308f221537e7a005b2f35a46064a1d3a3f0d26aa382a8ddba4,de31d227726643d46d68f02c6411d77f4481b8e9df4e0b348b1c461522829bc4,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001066|episode-001082|episode-001087,0.4809666913464351,0.5
r2-gemma4_latest-s0630-hidden,2,gemma4:latest,630,hidden,hidden,5665,2023-09-22,2023-09-23,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2708521746098995,1213,59,stop,37dbcb9a955e62c26ba739009383c43ee48a84203f2e77ddf6d6260b6324fbd3,343ea7473ef96981a2103f4e31bd79d3c6b4650b7009a2f70d6c2e9adaa0a28d,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4612463401895337,0.45
r2-gemma4_latest-s0630-exposed,2,gemma4:latest,630,exposed,hidden,5666,2023-09-22,2023-09-23,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.9070191774517298,2033,108,stop,526f5004f78628476f78dea9c27f735fa492e0d2e5b44c8f3c90b08301b8a0c4,e042232c3ad94f8ae43bd7799a3cb1bf163880ebad465b0b96628a14dd266203,False,ABSTAIN,0.99,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-000994|episode-000989|episode-000871|episode-000676|episode-000893,0.4612463401895337,0.45
r2-gemma4_latest-s0236-hidden,2,gemma4:latest,236,hidden,hidden,5667,2022-08-24,2022-08-25,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6538630612194538,1214,47,stop,97bd250b3b6dc234ff6a5cfadae6a4d1fb8cf5a9471f8d3b7926a9a4b1963c65,8b641256a74ad6f110c7aa157bcf77011764381f82eb87549a1b68ca0f4ade9f,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3868435538684502,0.4
r2-gemma4_latest-s0236-exposed,2,gemma4:latest,236,exposed,hidden,5668,2022-08-24,2022-08-25,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6006939001381397,2021,100,stop,91cd504a7c4d75b4785b2031cee2b53f6c4817f449bf8c98334e720b412fd9fe,7c5c3cc0a1a6259d45d64e4cbbd8ea6e049bd6aa4175c835cd5973c84e8c5069,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000600|episode-000368|episode-000416|episode-000599|episode-000420,0.3868435538684502,0.4
r2-gemma4_latest-s0104-hidden,2,gemma4:latest,104,hidden,hidden,5669,2022-04-14,2022-04-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9040399976074696,1206,51,stop,c8df9c6877495179d1fbb8ee06a8c8b30a943ef664743590fc851682e5ab5cc1,f77803bc162e6b08530da82ddcd7733617eafb74d089b05a208ae101b824e646,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4715019814810665,0.45
r2-gemma4_latest-s0104-exposed,2,gemma4:latest,104,exposed,hidden,5670,2022-04-14,2022-04-15,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4299140963703394,2025,60,stop,ea7a7a9074b09df8d5e3e8fafa647826352b2192c469cafdb7c3a1ac52094cd4,c9e599fa9b5d6dcaaee87d9754052d711346afe13462fcb982f2d43e1c9cce27,False,ABSTAIN,0.85,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4715019814810665,0.45
r2-gemma4_latest-s0651-exposed,2,gemma4:latest,651,exposed,exposed,5671,2023-10-13,2023-10-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.221339635550976,2029,59,stop,cf2c92f972d93a0528f5d8c4032563ccdae61e105ac6f0e467464b8082e71cb9,96675cb73e4b76b935d8499f21843d98efc9643a3a27c3d47841aed62f66dfd8,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4593641836021739,0.45
r2-gemma4_latest-s0651-hidden,2,gemma4:latest,651,hidden,exposed,5672,2023-10-13,2023-10-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.161018967628479,1210,58,stop,1929f0bc4dc1bc9c19f4d6bc44e4405e11bc6ceaadec51b5f871ecdde46b206a,93932185c73a4b4fa47c6919f8984f50e4f8656a50c5c03cc9d1e08380fbe79f,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4593641836021739,0.45
r2-gemma4_latest-s0771-exposed,2,gemma4:latest,771,exposed,exposed,5673,2024-02-10,2024-02-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0469109378755093,1994,52,stop,0d7fcc8a1f5249f5ad8924b01baed9e29fa0ea9cd5289225db7cba1e630d3501,6ae659cfccf38766720b6b5882c4b934884488a7d3ca4ab201dbe0cab717b5aa,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.47627271282011324,0.5
r2-gemma4_latest-s0771-hidden,2,gemma4:latest,771,hidden,exposed,5674,2024-02-10,2024-02-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8864431828260422,1190,52,stop,18ab5167509dd44d34f817c8154c8b70845de8f5fc74cd301a8f71e546fe8378,e62b10f761c6fcbf0fdd715976a8daaec8b36333f8938d85ec8a8d0c3b093686,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.47627271282011324,0.5
r2-gemma4_latest-s0946-exposed,2,gemma4:latest,946,exposed,exposed,5675,2024-08-03,2024-08-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.361827451735735,2033,60,stop,7251fd83ff3cda55a86c269d21e216449501810abeed1cf293c0b1dadc370296,4f22a3823eac35b3498eabfd24f1edad10e097bd61d23192365ff7a9c131babb,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4425585424242739,0.45
r2-gemma4_latest-s0946-hidden,2,gemma4:latest,946,hidden,exposed,5676,2024-08-03,2024-08-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.245457025244832,1209,59,stop,f34e86f4a86f1a31ba4267930f9a865754ea7c483853793877723e3edbe24ce5,1eeb7d94943b81c65d0b42d7d0239fae9e73df7a7c7574013ad59310c4eb14f4,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4425585424242739,0.45
r2-gemma4_latest-s1130-exposed,2,gemma4:latest,1130,exposed,exposed,5677,2025-02-03,2025-02-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.110132422298193,2019,51,stop,c54f16ffbdc068bcc199c0ea5c0e63e9bd684a0ba7d3820202c5dea919708e5a,7dd2951f301f784290985ea0ebc92a0fa6287c82ce03074d6c0afb23feefc5a7,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4274583248159539,0.45
r2-gemma4_latest-s1130-hidden,2,gemma4:latest,1130,hidden,exposed,5678,2025-02-03,2025-02-04,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.887144297361374,1210,51,stop,be3a9ed7ad85af2a6fdd8455a77ee5ca9d23babb4c2714b4d17d4fcdea240438,fdae73a90b3cdbb2a2b540c2e527fb7f3f3791e14b7c071e4013257c2bad6086,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4274583248159539,0.45
r2-gemma4_latest-s0983-exposed,2,gemma4:latest,983,exposed,exposed,5679,2024-09-09,2024-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.7322117760777473,2032,107,stop,6863452854378faf21411b8823ec37a1d45cf5e7aa1aed74c741a2c1354d0a9a,1268c79697568d6a4d08af175894f1f25d38d7dabfb524fa17dda9655075811e,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-001226|episode-001213|episode-000334|episode-000987|episode-000973,0.4310052457483984,0.45
r2-gemma4_latest-s0983-hidden,2,gemma4:latest,983,hidden,exposed,5680,2024-09-09,2024-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1354064233601093,1210,58,stop,d28c0ce3e98d364a0c20ac19993d1c38bfded758c109b7c1d73107490ad800e4,63b2d819d983cda9276f09db8c7f80216331d1d165a799dfcd074472150e600a,False,ABSTAIN,1.0,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4310052457483984,0.45
r2-gemma4_latest-s0753-hidden,2,gemma4:latest,753,hidden,hidden,5681,2024-01-23,2024-01-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2078907154500484,1213,59,stop,7b4c471b12feee3dad2e47166fdb7cd49183dc53f7fa19aaaffcf03d43b4e230,e3331eb0b0b1847d4908b806ba35591b25b82d587c101eef5ad3f718fe5708e7,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4592437213662845,0.45
r2-gemma4_latest-s0753-exposed,2,gemma4:latest,753,exposed,hidden,5682,2024-01-23,2024-01-24,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.477779321372509,2035,61,stop,3fdfb1219c7995a0777a67360137aee8b4b14f97105a015d7871e4d0a01b3f99,22eb568228d8807181ea37dcea32126022212f5d9ea7d71a6552c6383786e2ba,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4592437213662845,0.45
r2-gemma4_latest-s0105-hidden,2,gemma4:latest,105,hidden,hidden,5683,2022-04-15,2022-04-16,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.037661023437977,1205,58,stop,425af406f3ba511b4a36d5b79875214048c85817888d9fc620a3af8a117764e8,348d9cb203fd564f660006c59f3456b24eb9116f3360cdb94ad48d048fe2dba9,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4623451305044531,0.45
r2-gemma4_latest-s0105-exposed,2,gemma4:latest,105,exposed,hidden,5684,2022-04-15,2022-04-16,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.198431722819805,2014,58,stop,7bb0e481b88b21ebbfe3b3987a162aaa2ae42d7dada7cfffeb57f0bbf04bf4e2,deefaac82c6e4763ecb9965a8ac387ec3d655f5a5ed5391f5590446b5cdae502,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4623451305044531,0.45
r2-gemma4_latest-s0234-exposed,2,gemma4:latest,234,exposed,exposed,5685,2022-08-22,2022-08-23,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.530780715867877,2021,100,stop,7153f79022d75230baaf2bd3fed502aa835a87ecb227f6a2e5750ed6b8e593d3,57055c633f1b1d541b845805768c2ea05461676c658412ec50b0dab5c2b96360,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000598|episode-000368|episode-000597|episode-000374|episode-000596,0.38683641925143125,0.4
r2-gemma4_latest-s0234-hidden,2,gemma4:latest,234,hidden,exposed,5686,2022-08-22,2022-08-23,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6677330788224936,1211,47,stop,88dc72066213fe347dddda49edcca88db3b87894aa8b54d6db3b0c256dc4d690,699ff83e4ae399a070dec5d934c1983be199324a8de9481b97ccca27da19d257,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.38683641925143125,0.4
r2-gemma4_latest-s0209-exposed,2,gemma4:latest,209,exposed,exposed,5687,2022-07-28,2022-07-29,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.548127830028534,2022,100,stop,3d457a9cddcfa01968bd2a2d9495190ce689e69c3200ea169a9cfb36ca082c20,8af5c185a3d94329148942aadbe4886d504408045d3a6eefc1ca67d231ab1e1e,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000573|episode-000568|episode-000569|episode-000570|episode-000421,0.3921788280640996,0.4
r2-gemma4_latest-s0209-hidden,2,gemma4:latest,209,hidden,exposed,5688,2022-07-28,2022-07-29,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.5787695050239563,1214,46,stop,8acbd2f123c041c1a45f683fa65c7a2c3c00d999d229f5a0c3508aece0a21d7d,b0aedcb32855faf6e642d3a0898616d384014487bcfccec081e98ed01f63fb81,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3921788280640996,0.4
r2-gemma4_latest-s0979-exposed,2,gemma4:latest,979,exposed,exposed,5689,2024-09-05,2024-09-06,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.147170804440975,2020,51,stop,b59141ee32ff304dce0d5033979e8040f51297d1ce84945f8116a1b40c9155d6,385971753a5e273f9cc79660068937498d47d4673ba8f115faddae9fe601ef65,False,ABSTAIN,0.85,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4213307368848481,0.4
r2-gemma4_latest-s0979-hidden,2,gemma4:latest,979,hidden,exposed,5690,2024-09-05,2024-09-06,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9092379063367844,1210,51,stop,d6e7ccf9f6a14af1d8201bf1a0d0ea6004a1f706970ed4002481e5b4426c10e6,d6563b4b736e599d56f1c17ec57127c431a2bd5b986ba3fa03d1ba52c74c0efd,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4213307368848481,0.4
r2-gemma4_latest-s0802-hidden,2,gemma4:latest,802,hidden,hidden,5691,2024-03-12,2024-03-13,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9708831794559956,1218,53,stop,fff5d8331af35af0f897f1f4aad1f856dbda50deec60fe2a5deab2c766473005,50c048b925edb29ebba9daddf5cee5e64439254c27376d7d677da9af5387db3b,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.47524213394308423,0.5
r2-gemma4_latest-s0802-exposed,2,gemma4:latest,802,exposed,hidden,5692,2024-03-12,2024-03-13,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.3507942631840706,2062,70,stop,f9c4de8621ee6b65f7522d11d5960720da761688e2a25256c6e88dd0cc3067f2,6ee5c3aee8dc388e14e1fcc945a097eb79ce8376d84752deb18d8a12a9bac5e9,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001165|episode-001162,0.47524213394308423,0.5
r2-gemma4_latest-s0173-exposed,2,gemma4:latest,173,exposed,exposed,5693,2022-06-22,2022-06-23,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6373208072036505,2071,101,stop,36c66312756e3bb9b388960eea79c892c3e86c50ba662555c616f8c17f6b1195,3a5902a82f6e1854bd90644685e96a346c1b54238a7fd956b2a6bd19f0c6f51a,False,CASH,1.0,DRAWDOWN_RISK|BEARISH_ROUTER|HIGH_VOLATILITY,episode-000536|episode-000537|episode-000176|episode-000177|episode-000149,0.4097943083793787,0.35000000000000003
